student_id,age,region,enroll_date,exam_season,courses_enrolled,completed_assignments,completion_rate,login_frequency,last_activity_days_ago,forum_posts_count,dropout_score,label,label_multiclass,label_name
STU04252,30,Riyadh,2024-04-30,0,3,1,0.0847,2.55,8,2,0.3731,1,1,at-risk
STU04253,24,Alexandria,2024-10-19,1,6,3,0.112,2.33,5,4,0.5678,1,1,at-risk
STU04254,25,Baghdad,2024-03-02,0,7,10,0.2895,0.57,6,2,0.6889,1,2,dropped
STU04255,23,Baghdad,2024-12-06,0,3,4,0.2789,2.49,1,2,0.5075,1,1,at-risk
STU04256,28,Doha,2024-09-25,0,4,0,0.0,1.31,5,0,0.5907,1,1,at-risk
STU04257,19,Amman,2024-09-11,0,2,2,0.2157,0.1,1,0,0.7142,1,2,dropped
STU04258,22,Alexandria,2024-05-01,0,1,3,0.5342,4.81,2,8,0.1849,0,0,active
STU04259,24,Doha,2024-03-03,0,7,12,0.3354,6.41,11,5,0.1535,0,0,active
STU04260,27,Beirut,2024-06-17,0,6,9,0.2865,2.46,2,2,0.3247,1,1,at-risk
STU04261,20,Doha,2024-07-18,0,5,9,0.3488,3.44,5,4,0.1318,0,0,active
STU04262,22,Dubai,2024-08-04,0,5,6,0.2389,0.29,4,1,0.6035,1,2,dropped
STU04263,17,Dubai,2024-03-14,0,7,10,0.2893,4.97,6,4,0.2894,0,0,active
STU04264,25,Alexandria,2024-03-30,0,1,3,0.5935,9.32,25,7,0.1524,0,0,active
STU04265,25,Dubai,2024-05-20,0,1,1,0.2352,6.84,17,12,0.3781,1,1,at-risk
STU04266,22,Casablanca,2024-07-28,0,7,8,0.242,3.55,34,3,0.4043,1,1,at-risk
STU04267,27,Amman,2024-10-28,1,7,2,0.0652,2.77,15,8,0.7419,1,2,dropped
STU04268,25,Cairo,2024-09-08,0,5,7,0.2764,1.6,9,2,0.5092,1,1,at-risk
STU04269,22,Baghdad,2024-07-10,0,6,15,0.5155,6.33,11,11,0.0697,0,0,active
STU04270,28,Alexandria,2024-06-11,0,7,14,0.3947,5.67,5,10,0.1677,0,0,active
STU04271,24,Baghdad,2024-08-04,0,2,4,0.3715,5.12,5,7,0.0569,0,0,active
STU04272,24,Casablanca,2024-12-15,0,2,0,0.0,0.15,8,2,0.7395,1,2,dropped
STU04273,28,Dubai,2024-05-22,0,5,7,0.2715,4.0,11,4,0.3572,1,1,at-risk
STU04274,19,Riyadh,2024-07-04,0,6,22,0.7213,13.69,1,15,0.0,0,0,active
STU04275,17,Casablanca,2024-07-07,0,7,0,0.0,2.46,29,2,0.4837,1,1,at-risk
STU04276,31,Amman,2024-01-11,0,5,3,0.1302,0.6,1,0,0.7202,1,2,dropped
STU04277,24,Doha,2024-01-18,0,2,1,0.1007,1.58,18,0,0.6378,1,2,dropped
STU04278,28,Cairo,2024-12-19,0,6,6,0.2031,2.7,11,3,0.4508,1,1,at-risk
STU04279,28,Dubai,2024-05-09,0,7,29,0.8424,10.92,19,13,0.0882,0,0,active
STU04280,29,Baghdad,2024-07-15,0,1,2,0.349,3.75,3,4,0.1086,0,0,active
STU04281,27,Amman,2024-11-23,0,6,0,0.0099,1.17,2,0,0.6569,1,2,dropped
STU04282,20,Beirut,2024-12-16,0,1,2,0.3505,3.91,4,4,0.0773,0,0,active
STU04283,23,Alexandria,2024-09-30,0,2,2,0.1951,3.63,2,3,0.2175,0,0,active
STU04284,26,Dubai,2024-08-14,0,2,0,0.0,3.01,25,4,0.311,1,1,at-risk
STU04285,22,Tunis,2024-01-05,0,2,5,0.5105,6.72,4,13,0.0,0,0,active
STU04286,22,Tunis,2024-05-10,0,6,2,0.0563,0.68,10,1,0.5251,1,1,at-risk
STU04287,23,Amman,2024-02-16,0,2,2,0.2351,5.34,6,6,0.2506,0,0,active
STU04288,24,Dubai,2024-06-01,0,1,1,0.2525,3.48,1,4,0.3597,1,1,at-risk
STU04289,20,Dubai,2024-03-23,0,1,0,0.0,0.84,1,2,0.5703,1,1,at-risk
STU04290,34,Casablanca,2024-11-19,0,5,10,0.4089,6.35,14,7,0.1916,0,0,active
STU04291,23,Beirut,2024-11-25,0,3,1,0.0815,4.88,15,1,0.5385,1,1,at-risk
STU04292,26,Tunis,2024-01-18,0,7,4,0.1182,0.83,2,0,0.6386,1,2,dropped
STU04293,26,Amman,2024-02-11,0,6,1,0.0311,0.75,50,3,0.7377,1,2,dropped
STU04294,17,Casablanca,2024-08-29,0,1,2,0.3494,4.59,9,11,0.2406,0,0,active
STU04295,25,Tunis,2024-06-19,0,3,0,0.0,2.13,3,0,0.5076,1,1,at-risk
STU04296,32,Tunis,2024-02-21,0,7,7,0.1998,7.41,19,9,0.3918,1,1,at-risk
STU04297,30,Riyadh,2024-12-23,0,1,1,0.1176,0.49,20,3,0.7024,1,2,dropped
STU04298,24,Amman,2024-09-16,0,2,1,0.0764,3.38,2,3,0.2157,0,0,active
STU04299,30,Alexandria,2024-06-29,0,6,7,0.2184,1.24,15,2,0.7491,1,2,dropped
STU04300,37,Tunis,2024-11-04,1,7,7,0.1859,2.71,15,6,0.7055,1,2,dropped
STU04301,19,Baghdad,2024-06-16,0,7,0,0.0,0.59,1,0,0.6465,1,2,dropped
STU04302,18,Casablanca,2024-12-21,0,6,11,0.374,5.4,14,7,0.2622,0,0,active
STU04303,20,Cairo,2024-01-27,0,1,0,0.0,0.82,5,2,0.6075,1,2,dropped
STU04304,21,Riyadh,2024-11-18,0,7,0,0.0003,3.67,12,5,0.2976,0,0,active
STU04305,26,Casablanca,2024-11-24,0,5,8,0.3394,6.25,56,7,0.2112,0,0,active
STU04306,25,Riyadh,2024-01-02,0,4,0,0.0,0.2,11,2,0.4783,1,1,at-risk
STU04307,25,Tunis,2024-04-12,0,6,11,0.3508,5.52,1,5,0.0,0,0,active
STU04308,24,Amman,2024-06-09,0,4,2,0.1005,0.47,1,2,0.6946,1,2,dropped
STU04309,23,Doha,2024-02-12,0,6,18,0.5898,5.8,26,9,0.1404,0,0,active
STU04310,28,Alexandria,2024-03-21,0,7,0,0.0,1.42,6,0,0.6876,1,2,dropped
STU04311,35,Dubai,2024-09-21,0,7,24,0.6974,8.4,3,15,0.0496,0,0,active
STU04312,22,Riyadh,2024-10-31,1,4,1,0.0511,2.51,7,3,0.6544,1,2,dropped
STU04313,23,Tunis,2024-06-12,0,4,1,0.0736,3.3,2,2,0.3483,1,1,at-risk
STU04314,22,Casablanca,2024-09-01,0,7,18,0.5157,2.81,5,4,0.3192,1,1,at-risk
STU04315,31,Riyadh,2024-05-13,0,1,1,0.2815,3.38,1,4,0.3124,1,1,at-risk
STU04316,27,Riyadh,2024-12-17,0,4,1,0.028,2.57,8,5,0.5159,1,1,at-risk
STU04317,27,Doha,2024-06-16,0,6,8,0.2532,1.84,13,3,0.5535,1,1,at-risk
STU04318,30,Amman,2024-04-11,0,6,18,0.5888,4.85,23,7,0.2271,0,0,active
STU04319,25,Alexandria,2024-07-31,0,1,3,0.5873,5.48,70,2,0.4368,1,1,at-risk
STU04320,17,Beirut,2024-04-03,0,3,1,0.0381,1.96,3,1,0.3877,1,1,at-risk
STU04321,19,Tunis,2024-07-12,0,6,11,0.3657,8.02,1,11,0.0284,0,0,active
STU04322,26,Doha,2024-04-24,1,3,1,0.0398,0.58,9,1,0.6586,1,2,dropped
STU04323,21,Cairo,2024-01-12,0,2,2,0.196,3.52,34,3,0.5819,1,1,at-risk
STU04324,22,Baghdad,2024-11-27,0,1,1,0.2929,0.36,6,1,0.7255,1,2,dropped
STU04325,18,Doha,2024-11-16,0,5,2,0.0945,1.24,31,4,1.0,1,2,dropped
STU04326,35,Dubai,2024-02-15,0,3,12,0.817,10.41,30,17,0.0052,0,0,active
STU04327,24,Casablanca,2024-04-11,0,3,0,0.0,0.79,1,0,0.6138,1,2,dropped
STU04328,20,Amman,2024-12-25,0,7,29,0.8366,11.35,8,16,0.0113,0,0,active
STU04329,30,Riyadh,2024-01-26,0,3,7,0.4795,6.02,5,6,0.0444,0,0,active
STU04330,20,Tunis,2024-11-12,0,2,3,0.2764,3.55,11,0,0.4518,1,1,at-risk
STU04331,21,Tunis,2024-11-03,1,3,2,0.1634,0.54,9,2,0.7339,1,2,dropped
STU04332,23,Amman,2024-03-17,0,6,5,0.1731,0.42,2,0,0.7458,1,2,dropped
STU04333,17,Alexandria,2024-07-07,0,5,5,0.212,0.73,14,0,0.6688,1,2,dropped
STU04334,26,Riyadh,2024-10-17,1,2,1,0.0979,0.22,4,0,0.8552,1,2,dropped
STU04335,22,Alexandria,2024-01-08,0,7,8,0.2265,4.78,7,5,0.3292,1,1,at-risk
STU04336,36,Baghdad,2024-08-10,0,7,0,0.0,0.4,19,1,0.7483,1,2,dropped
STU04337,26,Casablanca,2024-12-10,0,6,15,0.4878,5.62,9,4,0.0984,0,0,active
STU04338,27,Casablanca,2024-03-01,0,6,2,0.0784,0.34,3,2,0.7116,1,2,dropped
STU04339,28,Dubai,2024-04-14,1,3,3,0.1972,4.7,8,4,0.3386,1,1,at-risk
STU04340,17,Dubai,2024-05-16,0,1,2,0.313,5.03,8,7,0.1075,0,0,active
STU04341,18,Amman,2024-09-10,0,1,1,0.2457,5.17,1,1,0.3591,1,1,at-risk
STU04342,27,Tunis,2024-03-07,0,7,9,0.2517,5.31,23,5,0.3172,1,1,at-risk
STU04343,28,Tunis,2024-04-15,1,5,16,0.6466,6.67,34,11,0.4818,1,1,at-risk
STU04344,32,Doha,2024-04-20,1,5,0,0.0021,2.8,11,3,0.6226,1,2,dropped
STU04345,29,Amman,2024-12-12,0,1,2,0.4256,1.8,13,3,0.1845,0,0,active
STU04346,24,Dubai,2024-08-02,0,7,0,0.0,1.01,13,1,0.5358,1,1,at-risk
STU04347,22,Riyadh,2024-07-28,0,6,11,0.3679,3.56,21,6,0.2094,0,0,active
STU04348,18,Riyadh,2024-01-15,0,2,4,0.4463,4.5,20,5,0.2872,0,0,active
STU04349,33,Amman,2024-05-14,0,5,23,0.9121,8.79,1,13,0.0,0,0,active
STU04350,27,Dubai,2024-11-12,0,3,4,0.2582,4.41,6,3,0.3864,1,1,at-risk
STU04351,25,Casablanca,2024-05-07,0,6,0,0.0,2.98,10,5,0.5458,1,1,at-risk
STU04352,19,Beirut,2024-10-25,1,6,7,0.2286,2.42,6,2,0.6139,1,2,dropped
STU04353,22,Casablanca,2024-02-13,0,3,2,0.1206,2.39,8,3,0.5444,1,1,at-risk
STU04354,18,Cairo,2024-08-28,0,2,0,0.0,1.86,14,1,0.5378,1,1,at-risk
STU04355,39,Riyadh,2024-06-14,0,1,1,0.1516,3.21,8,2,0.2465,0,0,active
STU04356,32,Tunis,2024-12-17,0,4,7,0.3676,1.95,10,4,0.3698,1,1,at-risk
STU04357,28,Dubai,2024-07-15,0,1,0,0.0729,1.12,14,3,0.6676,1,2,dropped
STU04358,21,Tunis,2024-11-01,1,2,2,0.1749,1.64,1,2,0.5399,1,1,at-risk
STU04359,23,Amman,2024-02-07,0,5,1,0.0548,1.66,2,1,0.5176,1,1,at-risk
STU04360,19,Alexandria,2024-10-12,0,3,0,0.0,0.9,1,0,0.6464,1,2,dropped
STU04361,30,Cairo,2024-01-27,0,6,6,0.2164,1.66,6,3,0.5656,1,1,at-risk
STU04362,21,Beirut,2024-04-30,0,4,0,0.0,2.29,10,5,0.3507,1,1,at-risk
STU04363,28,Casablanca,2024-06-30,0,5,0,0.0,0.29,1,0,0.6356,1,2,dropped
STU04364,30,Doha,2024-12-09,0,6,8,0.279,2.64,8,0,0.3914,1,1,at-risk
STU04365,21,Doha,2024-12-29,0,5,5,0.1865,1.68,9,1,0.4327,1,1,at-risk
STU04366,20,Cairo,2024-01-03,0,3,8,0.5496,6.02,17,6,0.1247,0,0,active
STU04367,21,Amman,2024-09-15,0,5,11,0.4392,7.45,10,6,0.1813,0,0,active
STU04368,26,Doha,2024-07-14,0,5,0,0.0,0.46,10,1,0.5417,1,1,at-risk
STU04369,21,Amman,2024-07-21,0,6,0,0.0,1.79,2,0,0.4732,1,1,at-risk
STU04370,32,Beirut,2024-03-08,0,3,14,0.9647,14.0,4,14,0.0355,0,0,active
STU04371,23,Baghdad,2024-01-22,0,6,12,0.3929,5.17,1,5,0.1437,0,0,active
STU04372,29,Doha,2024-04-01,0,3,0,0.0,2.46,15,4,0.5437,1,1,at-risk
STU04373,24,Amman,2024-03-27,0,1,0,0.0236,0.84,2,1,0.5912,1,1,at-risk
STU04374,17,Baghdad,2024-09-09,0,3,6,0.3854,3.56,12,6,0.1527,0,0,active
STU04375,21,Beirut,2024-08-27,0,6,7,0.236,4.01,16,1,0.4772,1,1,at-risk
STU04376,21,Riyadh,2024-02-15,0,1,0,0.0625,0.34,1,0,0.7334,1,2,dropped
STU04377,18,Beirut,2024-12-29,0,6,10,0.349,1.82,40,1,0.4904,1,1,at-risk
STU04378,22,Baghdad,2024-08-09,0,7,13,0.3767,0.54,10,0,0.5331,1,1,at-risk
STU04379,26,Riyadh,2024-05-13,0,6,5,0.1786,2.17,1,2,0.4772,1,1,at-risk
STU04380,24,Alexandria,2024-06-09,0,6,10,0.3299,3.9,8,4,0.0317,0,0,active
STU04381,26,Cairo,2024-03-06,0,6,15,0.5023,3.3,1,2,0.0307,0,0,active
STU04382,27,Casablanca,2024-05-23,0,3,0,0.0,1.31,1,0,0.7131,1,2,dropped
STU04383,21,Beirut,2024-08-08,0,6,13,0.4425,7.22,6,5,0.1471,0,0,active
STU04384,28,Amman,2024-05-14,0,6,4,0.128,0.18,5,1,0.6119,1,2,dropped
STU04385,17,Doha,2024-05-15,0,7,2,0.071,1.72,2,2,0.5043,1,1,at-risk
STU04386,30,Baghdad,2024-06-09,0,1,0,0.0794,1.19,5,0,0.7171,1,2,dropped
STU04387,28,Tunis,2024-03-25,0,6,0,0.0,0.11,1,1,0.6914,1,2,dropped
STU04388,17,Beirut,2024-09-08,0,2,1,0.0735,0.11,14,1,0.7266,1,2,dropped
STU04389,24,Riyadh,2024-10-11,0,1,1,0.2832,1.66,11,1,0.3782,1,1,at-risk
STU04390,17,Casablanca,2024-01-28,0,1,0,0.0,0.31,13,1,0.682,1,2,dropped
STU04391,28,Dubai,2024-03-17,0,4,4,0.2173,2.06,1,1,0.3933,1,1,at-risk
STU04392,28,Cairo,2024-04-27,1,7,20,0.5758,7.56,8,9,0.3326,1,1,at-risk
STU04393,17,Riyadh,2024-01-19,0,4,2,0.092,1.93,32,1,0.7707,1,2,dropped
STU04394,32,Casablanca,2024-05-13,0,7,6,0.1671,5.56,13,12,0.4942,1,1,at-risk
STU04395,25,Riyadh,2024-12-27,0,6,6,0.2044,2.5,6,2,0.4927,1,1,at-risk
STU04396,26,Casablanca,2024-08-11,0,5,3,0.1098,0.86,1,0,0.7486,1,2,dropped
STU04397,25,Alexandria,2024-09-10,0,2,5,0.4917,10.57,6,10,0.0208,0,0,active
STU04398,27,Cairo,2024-08-14,0,2,0,0.0037,1.31,4,2,0.677,1,2,dropped
STU04399,24,Beirut,2024-12-29,0,4,20,0.9786,11.61,16,13,0.0992,0,0,active
STU04400,24,Baghdad,2024-09-05,0,3,1,0.0334,1.17,15,2,0.6794,1,2,dropped
STU04401,35,Casablanca,2024-09-09,0,4,2,0.1244,1.03,17,3,0.7676,1,2,dropped
STU04402,23,Alexandria,2024-03-16,0,2,3,0.2739,7.87,36,8,0.5517,1,1,at-risk
STU04403,29,Alexandria,2024-06-27,0,5,0,0.0,2.22,3,3,0.286,0,0,active
STU04404,30,Alexandria,2024-04-14,1,4,15,0.7689,13.34,1,15,0.1422,0,0,active
STU04405,25,Amman,2024-04-02,0,5,0,0.0,1.66,8,3,0.3826,1,1,at-risk
STU04406,20,Riyadh,2024-09-17,0,5,0,0.0,0.1,8,1,0.6865,1,2,dropped
STU04407,23,Amman,2024-10-15,0,2,1,0.1373,1.52,3,1,0.4951,1,1,at-risk
STU04408,17,Doha,2024-04-18,1,7,8,0.2379,2.6,2,3,0.596,1,1,at-risk
STU04409,25,Doha,2024-01-03,0,6,0,0.0,1.7,16,1,0.6423,1,2,dropped
STU04410,26,Baghdad,2024-10-19,1,1,3,0.6101,8.73,3,11,0.0461,0,0,active
STU04411,32,Riyadh,2024-08-01,0,5,5,0.1883,3.99,5,3,0.1935,0,0,active
STU04412,17,Alexandria,2024-05-06,0,3,4,0.2732,2.9,10,7,0.4412,1,1,at-risk
STU04413,24,Casablanca,2024-12-12,0,6,11,0.3577,2.9,5,5,0.1512,0,0,active
STU04414,26,Alexandria,2024-06-17,0,4,0,0.0,4.02,16,6,0.4337,1,1,at-risk
STU04415,17,Cairo,2024-05-25,0,2,7,0.7305,8.83,16,10,0.1593,0,0,active
STU04416,17,Alexandria,2024-07-20,0,2,0,0.0,1.98,20,1,0.4452,1,1,at-risk
STU04417,22,Beirut,2024-10-29,1,4,1,0.0416,2.27,11,2,0.6744,1,2,dropped
STU04418,24,Alexandria,2024-06-14,0,3,6,0.3676,2.56,23,6,0.391,1,1,at-risk
STU04419,25,Riyadh,2024-01-15,0,7,12,0.3516,2.02,12,6,0.2403,0,0,active
STU04420,17,Alexandria,2024-08-23,0,3,9,0.6284,8.01,1,14,0.009,0,0,active
STU04421,17,Casablanca,2024-08-20,0,3,5,0.3584,0.9,4,0,0.3837,1,1,at-risk
STU04422,30,Amman,2024-10-31,1,2,2,0.2256,5.07,1,8,0.512,1,1,at-risk
STU04423,22,Cairo,2024-06-17,0,7,11,0.3158,4.52,1,4,0.2782,0,0,active
STU04424,17,Cairo,2024-12-01,0,1,1,0.2411,2.76,6,1,0.5038,1,1,at-risk
STU04425,24,Doha,2024-08-19,0,2,7,0.6702,7.01,11,4,0.0,0,0,active
STU04426,28,Beirut,2024-10-18,1,4,0,0.0,2.49,21,3,0.6374,1,2,dropped
STU04427,27,Riyadh,2024-04-18,1,4,10,0.5036,8.87,2,8,0.2976,0,0,active
STU04428,23,Cairo,2024-11-25,0,1,1,0.102,0.1,12,1,0.7357,1,2,dropped
STU04429,29,Amman,2024-06-14,0,7,13,0.3617,4.33,28,4,0.0912,0,0,active
STU04430,22,Cairo,2024-02-06,0,7,10,0.2972,5.44,14,7,0.4318,1,1,at-risk
STU04431,21,Baghdad,2024-11-04,1,4,0,0.0245,2.34,9,1,0.7199,1,2,dropped
STU04432,26,Tunis,2024-02-17,0,2,3,0.2777,4.07,5,4,0.2053,0,0,active
STU04433,32,Tunis,2024-05-10,0,7,3,0.0745,3.26,1,3,0.3035,1,1,at-risk
STU04434,24,Riyadh,2024-05-02,0,4,0,0.0,2.14,16,3,0.5352,1,1,at-risk
STU04435,29,Tunis,2024-02-15,0,1,1,0.1217,2.36,6,3,0.54,1,1,at-risk
STU04436,17,Cairo,2024-04-16,1,1,2,0.4901,6.27,1,8,0.2665,0,0,active
STU04437,24,Riyadh,2024-07-17,0,2,0,0.0,1.21,1,0,0.6623,1,2,dropped
STU04438,22,Tunis,2024-05-25,0,6,5,0.1536,1.21,10,0,0.7425,1,2,dropped
STU04439,23,Riyadh,2024-03-02,0,7,5,0.1377,0.1,3,1,0.6206,1,2,dropped
STU04440,27,Amman,2024-09-08,0,1,2,0.4829,4.19,2,8,0.073,0,0,active
STU04441,23,Tunis,2024-06-07,0,3,2,0.1028,1.55,9,4,0.4532,1,1,at-risk
STU04442,30,Doha,2024-03-08,0,1,3,0.5413,7.73,1,15,0.0133,0,0,active
STU04443,20,Beirut,2024-12-06,0,6,0,0.0,1.97,5,4,0.4276,1,1,at-risk
STU04444,37,Alexandria,2024-07-07,0,3,8,0.5574,3.95,4,4,0.0,0,0,active
STU04445,24,Baghdad,2024-04-12,0,1,1,0.2918,1.23,14,3,0.699,1,2,dropped
STU04446,35,Casablanca,2024-08-16,0,6,15,0.4965,5.97,1,6,0.0366,0,0,active
STU04447,25,Tunis,2024-08-31,0,1,2,0.4564,5.67,20,7,0.2251,0,0,active
STU04448,31,Amman,2024-10-15,0,1,2,0.443,3.9,8,3,0.1503,0,0,active
STU04449,20,Doha,2024-08-04,0,4,1,0.0463,5.27,11,6,0.3732,1,1,at-risk
STU04450,30,Alexandria,2024-08-04,0,5,7,0.2618,3.69,1,7,0.3474,1,1,at-risk
STU04451,27,Beirut,2024-11-10,0,7,17,0.4799,5.7,6,10,0.1451,0,0,active
STU04452,17,Riyadh,2024-08-10,0,5,3,0.1309,3.43,3,3,0.4207,1,1,at-risk
STU04453,28,Tunis,2024-02-17,0,3,3,0.1911,4.68,1,5,0.2695,0,0,active
STU04454,17,Cairo,2024-09-19,0,3,4,0.2808,1.23,1,2,0.646,1,2,dropped
STU04455,26,Beirut,2024-08-25,0,6,4,0.1436,2.2,22,6,0.4281,1,1,at-risk
STU04456,29,Dubai,2024-11-27,0,4,6,0.2865,0.18,2,3,0.5667,1,1,at-risk
STU04457,27,Riyadh,2024-09-10,0,5,13,0.5386,10.35,49,9,0.3097,1,1,at-risk
STU04458,28,Baghdad,2024-11-18,0,6,14,0.4758,5.31,4,9,0.0989,0,0,active
STU04459,26,Baghdad,2024-02-12,0,2,1,0.1395,1.14,15,1,0.7659,1,2,dropped
STU04460,22,Amman,2024-08-27,0,7,5,0.1499,0.28,28,0,0.8911,1,2,dropped
STU04461,23,Tunis,2024-02-10,0,7,8,0.2233,2.53,10,3,0.4207,1,1,at-risk
STU04462,22,Casablanca,2024-06-02,0,5,11,0.4464,5.97,6,8,0.0391,0,0,active
STU04463,33,Riyadh,2024-03-06,0,2,1,0.0843,2.37,32,3,0.7603,1,2,dropped
STU04464,19,Amman,2024-05-07,0,1,0,0.0,2.47,2,4,0.5378,1,1,at-risk
STU04465,25,Baghdad,2024-08-06,0,6,0,0.0,2.84,13,3,0.4482,1,1,at-risk
STU04466,24,Amman,2024-10-18,1,5,9,0.3643,4.12,1,4,0.3338,1,1,at-risk
STU04467,23,Cairo,2024-10-09,0,4,20,1.0,14.0,13,22,0.0,0,0,active
STU04468,27,Alexandria,2024-01-24,0,5,0,0.0095,0.2,13,1,0.5731,1,1,at-risk
STU04469,25,Baghdad,2024-02-25,0,7,5,0.1473,1.76,1,6,0.4345,1,1,at-risk
STU04470,25,Baghdad,2024-08-05,0,5,8,0.3184,3.73,18,7,0.2177,0,0,active
STU04471,22,Tunis,2024-02-18,0,6,2,0.0652,2.87,2,3,0.5238,1,1,at-risk
STU04472,22,Casablanca,2024-12-04,0,5,4,0.1575,3.67,10,1,0.3045,1,1,at-risk
STU04473,18,Doha,2024-05-09,0,2,2,0.2185,3.01,6,5,0.2947,0,0,active
STU04474,24,Beirut,2024-05-10,0,4,2,0.125,4.34,7,5,0.2616,0,0,active
STU04475,27,Doha,2024-02-11,0,5,5,0.1912,0.84,1,3,0.6133,1,2,dropped
STU04476,26,Baghdad,2024-01-09,0,1,0,0.0,3.29,4,6,0.2684,0,0,active
STU04477,22,Alexandria,2024-12-04,0,7,7,0.2067,0.35,19,1,0.8578,1,2,dropped
STU04478,17,Casablanca,2024-04-01,0,4,5,0.2516,3.97,9,4,0.216,0,0,active
STU04479,17,Riyadh,2024-07-20,0,5,1,0.0409,0.64,4,1,0.6155,1,2,dropped
STU04480,26,Cairo,2024-02-12,0,5,14,0.5634,9.36,9,13,0.2364,0,0,active
STU04481,25,Tunis,2024-12-26,0,5,4,0.1652,0.63,33,2,0.8841,1,2,dropped
STU04482,20,Amman,2024-06-09,0,1,5,0.9299,14.0,2,18,0.0,0,0,active
STU04483,31,Doha,2024-08-20,0,5,9,0.3719,4.97,40,3,0.3076,1,1,at-risk
STU04484,29,Casablanca,2024-11-15,0,5,22,0.8927,10.28,44,11,0.1167,0,0,active
STU04485,25,Amman,2024-06-23,0,7,10,0.2841,1.4,1,0,0.7322,1,2,dropped
STU04486,23,Riyadh,2024-04-18,1,2,2,0.2137,1.6,10,4,0.5353,1,1,at-risk
STU04487,25,Riyadh,2024-02-10,0,3,0,0.0,0.1,14,1,0.5347,1,1,at-risk
STU04488,25,Doha,2024-05-12,0,3,1,0.0364,1.95,20,1,0.5188,1,1,at-risk
STU04489,20,Alexandria,2024-08-10,0,5,7,0.293,2.64,4,4,0.4511,1,1,at-risk
STU04490,19,Baghdad,2024-01-10,0,4,3,0.1571,1.73,45,4,0.515,1,1,at-risk
STU04491,19,Cairo,2024-07-21,0,6,13,0.4207,3.13,1,2,0.219,0,0,active
STU04492,25,Alexandria,2024-01-07,0,6,15,0.5063,8.18,24,9,0.3065,1,1,at-risk
STU04493,28,Riyadh,2024-12-01,0,4,0,0.0,0.45,3,0,0.7705,1,2,dropped
STU04494,24,Casablanca,2024-08-23,0,5,5,0.2084,0.87,3,0,0.6941,1,2,dropped
STU04495,21,Tunis,2024-12-02,0,7,7,0.1969,0.83,16,1,0.7583,1,2,dropped
STU04496,18,Doha,2024-09-06,0,1,2,0.334,4.01,12,2,0.1488,0,0,active
STU04497,23,Amman,2024-11-12,0,5,6,0.2218,3.9,18,6,0.2922,0,0,active
STU04498,17,Doha,2024-07-03,0,1,2,0.4439,6.17,16,9,0.1644,0,0,active
STU04499,19,Tunis,2024-06-03,0,7,6,0.1842,2.67,8,3,0.5649,1,1,at-risk
STU04500,24,Alexandria,2024-03-05,0,3,3,0.1924,3.14,13,8,0.2826,0,0,active
STU04501,23,Riyadh,2024-01-08,0,4,1,0.0615,1.4,3,3,0.7422,1,2,dropped
STU04502,32,Dubai,2024-02-27,0,2,3,0.2543,3.58,3,5,0.1337,0,0,active
STU04503,25,Cairo,2024-12-22,0,2,4,0.3651,3.62,4,4,0.1631,0,0,active
STU04504,17,Dubai,2024-01-14,0,3,0,0.0154,0.92,8,2,0.7,1,2,dropped
STU04505,29,Dubai,2024-09-03,0,6,20,0.6578,9.53,7,11,0.0,0,0,active
STU04506,18,Riyadh,2024-11-28,0,4,13,0.6277,5.28,7,8,0.0,0,0,active
STU04507,28,Dubai,2024-08-11,0,4,3,0.1725,1.89,3,3,0.3581,1,1,at-risk
STU04508,22,Baghdad,2024-04-07,0,5,1,0.027,3.41,28,2,0.4213,1,1,at-risk
STU04509,23,Alexandria,2024-06-03,0,5,9,0.3676,3.84,4,5,0.1029,0,0,active
STU04510,20,Casablanca,2024-03-16,0,3,1,0.0534,0.62,7,0,0.6714,1,2,dropped
STU04511,19,Casablanca,2024-08-04,0,5,0,0.0,2.39,3,3,0.3194,1,1,at-risk
STU04512,25,Cairo,2024-02-29,0,4,6,0.3007,3.64,1,3,0.0,0,0,active
STU04513,22,Riyadh,2024-03-19,0,1,0,0.0,0.97,1,0,0.6871,1,2,dropped
STU04514,34,Casablanca,2024-09-05,0,7,2,0.0489,3.39,12,6,0.3131,1,1,at-risk
STU04515,28,Casablanca,2024-01-11,0,2,0,0.0,0.1,12,1,0.8394,1,2,dropped
STU04516,20,Casablanca,2024-10-26,1,3,1,0.0918,1.47,16,3,0.7203,1,2,dropped
STU04517,31,Dubai,2024-04-13,0,1,1,0.2005,2.83,2,4,0.4995,1,1,at-risk
STU04518,29,Amman,2024-10-18,1,4,20,0.9992,14.0,22,14,0.2002,0,0,active
STU04519,28,Tunis,2024-01-27,0,6,8,0.2653,2.9,14,6,0.4119,1,1,at-risk
STU04520,29,Beirut,2024-01-05,0,5,0,0.0,0.62,2,1,0.7459,1,2,dropped
STU04521,33,Alexandria,2024-11-18,0,1,0,0.0,0.43,1,1,0.6078,1,2,dropped
STU04522,18,Tunis,2024-07-31,0,4,3,0.1346,0.1,13,0,0.7651,1,2,dropped
STU04523,27,Casablanca,2024-10-23,1,7,9,0.266,3.49,8,2,0.3609,1,1,at-risk
STU04524,29,Doha,2024-10-10,0,7,0,0.0,0.33,9,0,0.7711,1,2,dropped
STU04525,30,Amman,2024-01-19,0,6,16,0.5179,2.26,10,4,0.2553,0,0,active
STU04526,21,Casablanca,2024-07-23,0,3,0,0.0,1.58,1,1,0.3796,1,1,at-risk
